player_id,names,born,bat_type,bowl_type,height,matches,country
452538,Karthik Suresh,"September 12, 1995, Singapore",Right-hand bat,Right-arm medium,0,0,Singapore
717205,Pratyush Singh,"September 4, 1994, Hazaribagh, Bihar",Right-hand bat,Legbreak googly,0,10,India
604526,Ahmed Omer Farooq Bandy,"March 9, 1995, Srinagar",Right-hand bat,Right-arm medium,0,11,India
467823,Julian D Freyone,"May 7, 1994",Right-hand bat,Right-arm medium,0,0,Gibraltar
512194,Samiullah,"December 10, 1986, Rawalpindi, Punjab",Left-hand bat,Slow left-arm orthodox,0,35,Pakistan
697279,Usman Khan Shinwari,"January 5, 1994, Khyber Agency",Right-hand bat,Left-arm medium-fast,0,41,Pakistan
446499,Unmukt Bharat Thakur Chand,"March 26, 1993, Delhi",Right-hand bat,Right-arm offbreak,0,67,India
12450,Steven Michael Davies,"June 17, 1986, Bromsgrove, Worcestershire",Left-hand bat,0,5 ft 11 in,128,England
926885,T Agith Kumara,date unknown,0,0,0,0,Sri Lanka
594362,Ghias Salman,date unknown,0,0,0,2,Pakistan
925361,Palle Kande Vidanalage Sachithra Lankaruwan Hemanayake,"March 19, 1997, Hambantota",Right-hand bat,Right-arm offbreak,0,0,Sri Lanka
25451,Rana Majid Haq Khan,"February 11, 1983, Paisley, Renfrewshire",Left-hand bat,Right-arm offbreak,0,40,Scotland
553255,Ziphozokuthlula Zibusiso Zondo,"May 10, 1994, Durban",Right-hand bat,Right-arm offbreak,0,2,South Africa
42025,Mohammad Saeed,"October 12, 1983, Lahore, Punjab",Right-hand bat,Right-arm fast-medium,0,8,Pakistan
919345,Shivam Mishra,date unknown,0,0,0,0,India
681975,Raveen Sanjaya Sayer,"November 25, 1996, Kandy",Right-hand bat,Right-arm offbreak,5 ft 3 in,4,Sri Lanka
55988,Mohammad Ashraful,"July 7, 1984, Dhaka",Right-hand bat,"Right-arm offbreak, Legbreak",0,64,Bangladesh
733597,Mohammad Sarfaraz Ashraf,"November 2, 1989, Muzaffarpur",Left-hand bat,Slow left-arm orthodox,0,15,India
545009,Jayasundera Mudiyanselage Danushka Damayantha Bandara,"February 19, 1985, Wariyapola",Right-hand bat,0,5.07,5,Sri Lanka
423814,Jagannathan Kaushik,"October 25, 1985, Chennai",Right-hand bat,Right-arm medium,0,0,India
51432,Bertel Glenville Baltimore,"October 3, 1977, Willikies Village, Antigua",Right-hand bat,Right-arm slow-medium,0,2,West Indies
713811,Tinashe Stephen Kamunhukamwe,"July 10, 1995, Chitungwiza",Right-hand bat,Right-arm offbreak,0,1,Zimbabwe
352893,Adam Paul Rouse,"June 30, 1992, Harare, Zimbabwe",Right-hand bat,0,0,8,England
8628,Gareth Mark Andrew,"December 27, 1983, Yeovil, Somerset",Left-hand bat,Right-arm medium-fast,6 ft 0 in,112,England
1058213,Mohammed Nadeem,"February 27, 1983",Right-hand bat,Slow left-arm orthodox,0,0,Qatar
212756,Sachith Shanaka Pathirana,"March 21, 1989, Kandy",Left-hand bat,Slow left-arm orthodox,5 ft 9 in,57,Sri Lanka
38620,Daryl Raymond Tuffey,"June 11, 1978, Milton, Otago",Right-hand bat,Right-arm fast-medium,0,29,New Zealand
297441,Jonathan Luke Clare,"June 14, 1986, Burnley, Lancashire",Right-hand bat,Right-arm medium-fast,6 ft 3 in,37,England
436757,Heinrich Klaasen,"July 30, 1991, Pretoria, Transvaal",Right-hand bat,0,0,52,South Africa
484057,Nakul Harpal Verma,"April 14, 1991, Delhi",Right-hand bat,Legbreak googly,0,30,India
924837,M Sharuhan,"October 3, 1998, Batticoloa",Right-hand bat,Right-arm fast-medium,0,0,Sri Lanka
364328,Taha Ahmed,"February 5, 1991, Denmark",Right-hand bat,0,0,5,Denmark
252906,Larry Baptiste,"August 10, 1978",Right-hand bat,Right-arm offbreak,0,1,West Indies
47490,Daryn Smit,"January 28, 1984, Durban",Right-hand bat,Legbreak,0,94,South Africa
696139,Ryan Craig Murray,"March 30, 1998",Right-hand bat,Right-arm offbreak,0,1,Zimbabwe
1059479,V Chandan,date unknown,0,0,0,0,India
1070229,Rathnayake Mudiyanselage Milan Priyanath Rathnayake,"August 1, 1996, Kurunegala",Right-hand bat,Right-arm medium-fast,6 ft 0 in,4,Sri Lanka
50710,Kumar Chokshanada Sangakkara,"October 27, 1977, Matale",Left-hand bat,Right-arm offbreak,0,264,Sri Lanka
297628,Samuel William Billings,"June 15, 1991, Pembury, Kent",Right-hand bat,0,0,142,England
14020,Gavin Mark Hamilton,"September 16, 1974, Broxburn, West Lothian, Scotland",Left-hand bat,Right-arm medium-fast,0,18,Scotland
793467,Karim Janat,"August 11, 1998, Kabul",Right-hand bat,Right-arm medium,0,20,Afghanistan
296597,James Michael Vince,"March 14, 1991, Cuckfield, Sussex",Right-hand bat,Right-arm medium,0,142,England
37712,Craig Douglas McMillan,"September 13, 1976, Christchurch, Canterbury",Right-hand bat,Right-arm medium,0,27,New Zealand
924835,PD Avishka Shehan,"August 21, 2000, Trinco",Right-hand bat,Right-arm fast-medium,0,0,Sri Lanka
497027,Najeebullah,"January 1, 1991, Usta Mohammad, Baluchistan",Right-hand bat,0,0,6,Pakistan
252969,Dolston Anthony Tuit,"April 5, 1986",Right-hand bat,Right-arm offbreak,0,3,West Indies
568137,Fitratullah Khawari,"January 29, 1997, Nangarhar",0,0,0,2,Afghanistan
925799,S Gobinath,"July 5, 1997",Right-hand bat,Right-arm offbreak,0,0,Sri Lanka
478881,Hosagivappa Shivalingaiah Sharath,"February 6, 1993, Mandya, Karnataka",Right-hand bat,Right-arm medium,0,9,India
224856,Nawaz Ahmed Jan,"December 10, 1986, Peshawar, North-West Frontier Province",Right-hand bat,Right-arm medium-fast,0,9,Pakistan
228349,Marshall Ayub,"December 5, 1988, Dhaka",Right-hand bat,Legbreak,0,20,Bangladesh
1046615,John Hazell,"December 13, 1986",0,0,0,0,Gibraltar
31210,Apoorv Mathur,"January 14, 1987, Jaipur, Rajasthan",Right-hand bat,0,0,0,India
279552,Shrikant Bhaskar Wagh,"October 9, 1988, Chikhli",Left-hand bat,Left-arm medium-fast,0,44,India
252941,Keifer Dudley Prospere,"November 5, 1984",Right-hand bat,Right-arm medium,0,1,West Indies
44656,Stephen Craig Cook,"November 29, 1982, Johannesburg, Transvaal",Right-hand bat,Right-arm medium,0,23,South Africa
1058209,Imran Ashraf,date unknown,0,0,0,0,Qatar
530199,Hammadullah Khan,"October 1, 1981, Charsadda, Khyber Pakhtunkhwa",Right-hand bat,Right-arm medium-fast,0,0,Malaysia
396566,Korala Kankanamalage Matheesha Rasuwan Perera,"June 17, 1991, Colombo",Left-hand bat,Legbreak,0,8,Sri Lanka
38062,Jacob David Philip Oram,"July 28, 1978, Palmerston North, Manawatu",Left-hand bat,Right-arm fast-medium,1.98 m,105,New Zealand
547766,Jacob Andrew Duffy,"August 2, 1994, Lumsden, Southland",Right-hand bat,Right-arm fast-medium,0,47,New Zealand
281653,Adnan Mufti,"December 30, 1984, Kharian Cantt",Left-hand bat,Right-arm medium,0,7,United Arab Emirates
26143,Emmanuel Isaneez,"December 25, 1986, Jinja",Right-hand bat,Right-arm medium-fast,0,0,Uganda
41378,Misbah-ul-Haq Khan Niazi,"May 28, 1974, Mianwali, Punjab",Right-hand bat,Legbreak,0,159,Pakistan
351074,Niaz Ali,"December 26, 1992, Attock",Right-hand bat,Left-arm medium-fast,0,0,Hong Kong
929005,Nelson Setimani,"February 5, 1990, King Williams Town, Eastern Cape",Right-hand bat,Right-arm medium-fast,0,6,South Africa
317260,Sher Hasan,"February 15, 1989, Sibi, Baluchistan",Right-hand bat,Right-arm fast-medium,0,7,Pakistan
10630,David John Balcombe,"December 24, 1984, City of London",Right-hand bat,Right-arm medium-fast,6 ft 4 in,3,England
923617,Thimila Navindra Vidyasekara,"September 17, 1996, Colombo",Right-hand bat,Right-arm medium-fast,0,0,
605570,Jake Richard Doran,"December 2, 1996, Blacktown, New South Wales",Left-hand bat,Left-arm medium,0,5,Australia
44667,Jandre Coetzee,"January 15, 1984, Springbok",Left-hand bat,Left-arm medium,0,51,South Africa
340269,Avishek Sinha,"October 19, 1984, Siwan, Bihar",Right-hand bat,Slow left-arm orthodox,0,25,India
443367,Naeem Anjum,"September 15, 1987, Mandi Bahauddin, Punjab",Right-hand bat,0,0,48,Pakistan
321149,Babar Rehman,"August 14, 1984, Karachi, Sind",Right-hand bat,Right-arm fast-medium,0,9,Pakistan
781187,Gaofeng Hu,"April 12, 1996",Right-hand bat,Right-arm medium,0,0,China
244499,Ruel Marlon Ricardo Brathwaite,"September 6, 1985, Barbados",Right-hand bat,Right-arm fast-medium,0,1,England
1121454,Javeed Khan,date unknown,Right-hand bat,Right-arm medium-fast,0,2,Afghanistan
308440,Deusdedit Muhumuza,"September 30, 1989, Kakira",Right-hand bat,Right-arm medium,0,13,Uganda
308251,David Jonathan Willey,"February 28, 1990, Northampton",Left-hand bat,Left-arm fast-medium,0,150,England
885743,Ryan Anthony Stevenson,"April 2, 1992, Torquay, Devon",Right-hand bat,Right-arm fast-medium,0,1,England
398439,Karun Kaladharan Nair,"December 6, 1991, Jodhpur, Rajasthan",Right-hand bat,Right-arm offbreak,0,103,India
42106,Najeeb Amar,"September 25, 1971, Dera Ghazi Khan, Punjab",Left-hand bat,Slow left-arm orthodox,0,2,Hong Kong
6943,Marcus James North,"July 28, 1979, Pakenham, Melbourne, Victoria",Left-hand bat,Right-arm offbreak,1.86 m,94,Australia
297482,Ben William Sanderson,"January 3, 1989, Sheffield, Yorkshire",Right-hand bat,Right-arm medium-fast,0,17,England
46240,Eugene Owen Moleon,"March 2, 1977, Cape Town, Cape Province",Right-hand bat,Right-arm fast-medium,0,17,South Africa
670027,Ray Osrick Oswayne Jordan,"October 21, 1994, Kingstown ,St Vincent",Right-hand bat,Right-arm fast-medium,0,4,West Indies
316157,Linden Lawrence,"October 5, 1988, Grenada",Right-hand bat,0,0,1,West Indies
388644,Asif Ali,"April 13, 1989, South Waziristan",Left-hand bat,Slow left-arm orthodox,0,26,Pakistan
467819,Josh Evans,"August 31, 1992, Durban, South Africa",Right-hand bat,Legbreak,0,0,Israel
354259,Azeem Rafiq,"February 27, 1991, Karachi, Sind",Right-hand bat,Right-arm offbreak,0,83,England
776733,Shawkat Zaman,"January 1, 2000, Batikoot, Nangarhar",Right-hand bat,Right-arm offbreak,0,7,Afghanistan
386101,Bishawnath Halder,"February 1, 1987, Khulna",Left-hand bat,Slow left-arm orthodox,0,10,Bangladesh
42173,Nadeem Javed,"September 12, 1984, Farooqabad",Right-hand bat,Right-arm medium,0,3,Pakistan
233648,Alexander James Doolan,"November 29, 1985, Launceston, Tasmania",Right-hand bat,0,1.83 m,21,Australia
574287,Chad Aiwati Soper,"November 19, 1991, Port Moresby",Right-hand bat,Right-arm medium-fast,0,7,Papua New Guinea
955091,Rajat Arjun Dey,"December 31, 1996",Right-hand bat,Right-arm offbreak,0,12,India
24964,Daan Lodewjk Samuel van Bunge,"October 19, 1982, Leidschendam, Voorburg",Right-hand bat,Legbreak,0,26,Netherlands
625380,Kshitiz Sharma,"April 21, 1990, Delhi",Right-hand bat,Right-arm medium,0,11,India
470633,Tom Kohler-Cadmore,"August 19, 1994, Chatham, Kent",Right-hand bat,Right-arm offbreak,0,50,England
50482,Jayan Kaushal Silva,"May 27, 1986, Colombo",Right-hand bat,0,0,30,Sri Lanka
716887,Shabbir Ahmed Solangi,"June 14, 1982, Dadu, Sind",Right-hand bat,Right-arm medium,0,3,Pakistan
482018,Jean Louis Marais,"July 19, 1992, Pretoria, Gauteng",Right-hand bat,0,0,4,South Africa
801825,Herath Mudiyanselage Sarinda Geethan Dassanayake,"August 22, 1995, Kurunegala",Right-hand bat,Right-arm medium-fast,0,4,Sri Lanka
925565,Dinanjaya Premaratna,"September 17, 1997, Kurunegala",Right-hand bat,Right-arm offbreak,0,0,Sri Lanka
28792,Rohan Sunil Gavaskar,"February 20, 1976, Kanpur, Uttar Pradesh",Left-hand bat,Slow left-arm orthodox,0,10,India
1058212,Mohammed Awais Malik,"October 11, 1982",Right-hand bat,Right-arm medium,0,0,Qatar
793003,Charith Sasalanka Mendis,"November 10, 1995, Balapitiya",Right-hand bat,Right-arm offbreak,0,4,Sri Lanka
56160,Syed Rasel,"July 3, 1984, Jessore",Left-hand bat,Left-arm medium-fast,0,17,Bangladesh
934560,Kohei Wakita,"June 9, 1997, Osaka, Japan",Right-hand bat,Right-arm medium-fast,0,0,Japan
11974,James William Murray Dalrymple,"January 21, 1981, Nairobi, Kenya",Right-hand bat,Right-arm offbreak,6 ft 0 in,72,England
459508,Andrew James Tye,"December 12, 1986, Perth, Western Australia",Right-hand bat,Right-arm medium-fast,0,84,Australia
21221,Arul Vivasvan Suppiah,"August 30, 1983, Kuala Lumpur, Malaysia",Right-hand bat,Slow left-arm orthodox,6 ft 0 in,82,England
5583,Daniel Joseph Harris,"December 31, 1979, North Adelaide, South Australia",Right-hand bat,Right-arm medium,1.75 m,78,Australia
474648,Dion Curt Stovell,"August 12, 1984, Bermuda",Right-hand bat,Right-arm offbreak,0,17,Bermuda
925381,Jayaweera Kankanamge Sahan Chamika,"July 5, 1996, Hambantota",Right-hand bat,Right-arm offbreak,0,0,Sri Lanka
232359,Colin Munro,"March 11, 1987, Durban",Left-hand bat,Right-arm medium-fast,0,166,New Zealand
925365,Rathnayaka Gamage Shehan Malinda,"December 3, 1998, Hambantota",Right-hand bat,0,0,0,Sri Lanka
603217,S Dinesh,date unknown,Left-hand bat,0,0,0,India
1081223,Mohd Nadeem,date unknown,Right-hand bat,Right-arm medium-fast,0,0,India
822681,Amulya Govind Pandrekar,"March 31, 1996",Left-hand bat,Slow left-arm orthodox,0,2,India
53002,Joel McKenzie Simmonds,"January 27, 1976, Harleys Road, Gingerland, Nevis",Right-hand bat,0,0,5,West Indies
55329,Charles Kevin Coventry,"March 8, 1983, Kwekwe, Midlands",Right-hand bat,Legbreak,0,58,Zimbabwe
308515,Shem Obado Ngoche,"June 6, 1989, Kenya",Right-hand bat,Slow left-arm orthodox,0,58,Kenya
852877,Udara Jayashanka Ranasinghe,"April 27, 1992, Galle",Right-hand bat,Right-arm offbreak,5 ft 8 in,4,Sri Lanka
859707,Kehelkahaduwa Vithanage Navindu Nirmal,"June 18, 1998, Galle",Right-hand bat,0,5 ft 6 in,7,Sri Lanka
457249,Carlos Ricardo Brathwaite,"July 18, 1988, Barbados",Right-hand bat,Right-arm fast-medium,0,107,West Indies
739603,Aaron Dean Thomason,"June 26, 1997, Birmingham",Right-hand bat,Right-arm fast-medium,0,20,England
427964,Marcello Nicolin Piedt,"September 23, 1992, Oudtshoorn",Right-hand bat,Right-arm medium-fast,0,12,South Africa
252927,Trevor Zegel Walcott,"March 6, 1987",Right-hand bat,Right-arm medium-fast,0,2,West Indies
1081160,Rahul Bhatt,date unknown,Right-hand bat,0,0,0,India
353431,Robert Meadows Lombe Taylor,"December 21, 1989, Northampton",Left-hand bat,Left-arm medium,0,54,Scotland
40630,Inam-ul-Haq,"January 7, 1979, Sialkot, Punjab",Right-hand bat,Right-arm offbreak,0,0,Qatar
786245,Chandrasekara Mudiyanselage Keshan Kawshalya Wijerathne,"March 28, 1996, Kurunegala",Right-hand bat,Right-arm fast-medium,0,9,Sri Lanka
26782,Swapnil Ashok Asnodkar,"March 29, 1984, Porvorim, Goa, India",Right-hand bat,Right-arm offbreak,0,73,India
858407,Wedikkara Shehan Manuran de Silva,"October 30, 1992, Balapitiya",Right-hand bat,Slow left-arm orthodox,5 ft 5 in,3,Sri Lanka
422592,Fabian Kruuse Cowdrey,"January 30, 1993, Canterbury",Right-hand bat,Slow left-arm orthodox,0,35,England
429782,Sachithra Sahan Mihiran Perera,"March 31, 1992, Colombo",Right-hand bat,Legbreak,5.09,13,Sri Lanka
925969,S H M Wazeem,"April 1, 1997",Right-hand bat,Right-arm fast-medium,0,0,Sri Lanka
625539,Nauman Akram,"December 24, 1994, Bahawalpur",Right-hand bat,Right-arm medium-fast,0,1,Pakistan
317293,Manpreet Singh Gony,"January 4, 1984, Roopnagar, Punjab",Right-hand bat,Right-arm medium,0,85,India
568136,Fareed Ahmad Malik,"August 10, 1994, Nangarahar",Left-hand bat,Left-arm fast-medium,0,10,Afghanistan
819445,Imran Mohammadi,date unknown,Left-hand bat,Slow left-arm orthodox,0,2,Afghanistan
520145,Christopher Hawke,date unknown,0,0,0,0,Isle of Man
317709,Syed Mohammad Shoaib Ahmed,"November 19, 1987, Hyderabad, Andhra Pradesh",Right-hand bat,Right-arm fast-medium,0,8,India
1061507,Saurabh Anand Singh Rawat,"December 21, 1997, Delhi",Right-hand bat,0,0,1,India
43906,Hashim Mahomed Amla,"March 31, 1983, Durban, Natal",Right-hand bat,"Right-arm medium, Right-arm offbreak",0,132,South Africa
781701,Iqbal Akram,"May 12, 1991, Rawalpindi",Right-hand bat,0,0,7,Pakistan
53112,Gregg Lesroy Skepple,"February 24, 1973, New Winthropes, Antigua",Right-hand bat,Right-arm medium,0,2,West Indies
605087,Suryakant Basudev Pradhan,"September 30, 1993, Khurda, Orissa",Right-hand bat,Right-arm medium,0,28,India
27639,Aakash Chopra,"September 19, 1977, Agra, Uttar Pradesh",Right-hand bat,"Right-arm medium, Right-arm offbreak",0,21,India
273686,Naved Malik,"January 28, 1986, Rawalpindi, Punjab",Right-hand bat,Right-arm bowler,0,56,Pakistan
31750,Anustup Prabir Majumdar,"April 30, 1984, Chandannagore, Hooghly, Bengal, India",Right-hand bat,Legbreak googly,0,32,India
781225,Zubair Ahmed,date unknown,0,0,0,4,Pakistan
793457,Hazratullah Zazai,"March 23, 1998, Paktia",Left-hand bat,Slow left-arm orthodox,0,8,Afghanistan
339948,Swarupam Purkayastha,"September 15, 1989, Guwahati, Assam",Right-hand bat,Right-arm offbreak,0,19,India
52066,Carl Llewellyn Hooper,"December 15, 1966, Georgetown, Demerara, Guyana",Right-hand bat,Right-arm offbreak,0,10,West Indies
530812,Akeal Jerome Hosein,"April 25, 1993, Port-of-Spain",Left-hand bat,Slow left-arm orthodox,0,30,West Indies
961497,Shamsurrahman Wali Khail,"November 25, 1999",Right-hand bat,Right-arm offbreak,0,0,Afghanistan
781103,MSMA Bastaki Mahmoud,"May 5, 1956",Right-hand bat,Right-arm offbreak,0,0,Kuwait
5472,Brett Geeves,"June 13, 1982, Claremont, Tasmania",Right-hand bat,Right-arm fast-medium,1.85 m,14,Australia
559061,Benjamin James Horne,"March 4, 1994, Auckland",Right-hand bat,Slow left-arm orthodox,0,13,New Zealand
1058751,Jeswath M Acharya,date unknown,0,0,0,0,India
1081179,Ajay Janu,date unknown,0,0,0,0,India
446860,Zhivago Groenewald,"June 8, 1993, Walvis Bay",Right-hand bat,0,0,14,Namibia
1065908,Kishan Maheshbhai Parmar,"April 9, 1992",Right-hand bat,Right-arm medium,0,6,India
1061514,Muhammed Shanil,"December 20, 1988, Azhiyour, Kerala",Right-hand bat,Right-arm medium,0,1,United Arab Emirates
232444,Taurai Muzarabani,"March 27, 1987, Centenary, Mashonaland",Right-hand bat,Right-arm fast-medium,0,31,Zimbabwe
524051,Younas Khan Ahmadzai,"November 16, 1995",Right-hand bat,Right-arm offbreak,0,4,Afghanistan
1063435,Ryoya Tsutsui,"May 5, 1995, Japan",Right-hand bat,Right-arm medium,0,0,Japan
318802,Nabeeullah,"December 18, 1986, Mardan, North-West Frontier Province",0,Right-arm fast-medium,0,3,Pakistan
429947,Aputhanthri Kankanamge Kushan Yashodha Lanka,"October 1, 1992, Galle",Right-hand bat,Left-arm medium-fast,0,25,Sri Lanka
344109,Afaq Ahmed,"January 7, 1990, Malakand, North-West Frontier Province, Pakistan",Right-hand bat,Right-arm medium-fast,0,1,Pakistan
6278,Brett Lee,"November 8, 1976, Wollongong, New South Wales",Right-hand bat,Right-arm fast,1.87 m,120,Australia
781253,Irfanullah,date unknown,0,0,0,3,Pakistan
311158,Benjamin Andrew Stokes,"June 4, 1991, Christchurch, Canterbury, New Zealand",Left-hand bat,Right-arm fast-medium,0,105,England
716671,Malik Awais Dogar,date unknown,0,0,0,1,Pakistan
51436,Tino la Bertram Best,"August 26, 1981, 3rd Avenue, Richmond Gap, St. Michael, Barbados",Right-hand bat,Right-arm fast,0,55,West Indies
43871,Zulfiqar Babar,"December 10, 1978, Okara, Punjab",Right-hand bat,Slow left-arm orthodox,0,85,Pakistan
39091,Abdur Rehman,"March 1, 1980, Sialkot, Punjab",Left-hand bat,Slow left-arm orthodox,0,80,Pakistan
262159,Mbasa Gqadushe,"March 24, 1986, East London, Cape Province",Left-hand bat,0,0,39,South Africa
43544,Waqas Ahmed,"January 24, 1979, Lahore, Punjab",Right-hand bat,Right-arm fast-medium,0,25,Pakistan
34118,Sridharan Sriram,"February 21, 1976, Madras (now Chennai), Tamil Nadu",Left-hand bat,Slow left-arm orthodox,0,15,India
579206,Ninad Devang Shah,"January 7, 1997",Left-hand bat,Slow left-arm orthodox,0,0,Hong Kong
926089,Pediridge Dimantha Kaushalya,date unknown,0,0,0,0,Sri Lanka
777537,Konganda Charamanna Cariappa,"April 13, 1994, Bangalore, Karnataka",Right-hand bat,Legbreak,0,17,India
232724,David Andrew Rankin,"August 2, 1987, Londonderry",Right-hand bat,Right-arm offbreak,0,8,Ireland
23508,Mattheus Hendrik Wessels,"November 12, 1985, Australia",Right-hand bat,0,5 ft 11 in,184,England
36590,Michael David Bates,"October 11, 1983, Auckland",Right-hand bat,Left-arm medium-fast,0,79,New Zealand
36098,Sher Bahadur Yadav,"December 4, 1984, Vasco da Gama, Goa",Left-hand bat,Slow left-arm orthodox,0,24,India
674201,Daniel Mduduzi Sithembiso Sincuba,"May 3, 1992, Greytown, KwaZulu-Natal",Right-hand bat,0,0,16,South Africa
18517,Ben James Phillips,"September 30, 1974, Lewisham, London",Right-hand bat,Right-arm fast-medium,6 ft 6 in,63,England
598980,Aamer Ijaz,"December 1, 1984, Muzaffargarh, Punjab",Right-hand bat,0,0,8,Pakistan
24609,Gary Craig Wilson,"February 5, 1986, Dundonald, Northern Ireland",Right-hand bat,0,5 ft 10 in,156,Ireland
352216,Peter William Gough,"December 13, 1984, Jersey",Left-hand bat,Right-arm offbreak,0,6,Jersey
777539,M Gneshwar Naveen,"May 24, 1994, Mandya, Karnataka",Right-hand bat,Right-arm medium,0,2,India
39324,Aamer Sajjad,"February 5, 1981, Lahore, Punjab",Right-hand bat,Right-arm offbreak,0,28,Pakistan
1081120,Prahlad Yadav,date unknown,Right-hand bat,Right-arm medium-fast,0,0,India
50181,Nishad Tharanga Paranavitana,"April 15, 1982, Kegalle",Left-hand bat,Right-arm offbreak,0,29,Sri Lanka
330223,Bernard Martinus Scholtz,"October 3, 1990, Keetmanshoop, Namibia",Right-hand bat,Slow left-arm orthodox,0,73,Namibia
1099374,Muhammad Sadique,"February 4, 1983, Lahore",Right-hand bat,Slow left-arm orthodox,0,1,Ireland
307808,Rohan Mustafa,"October 7, 1988, Kohat",Left-hand bat,Right-arm offbreak,0,40,United Arab Emirates
230593,Abhishek Santosh Raut,"March 3, 1987, Jaipur Road, Maharashtra",Right-hand bat,Legbreak googly,0,43,India
232289,Ian Anthony Moran,"August 16, 1979, Sydney, New South Wales",Right-hand bat,Right-arm fast-medium,0,9,Australia
596442,Delano Potgieter,"August 5, 1996",Left-hand bat,Right-arm medium,0,7,South Africa
447791,Mohammad Emmad Ali,"November 29, 1991, Lahore, Punjab",Left-hand bat,Left-arm fast-medium,0,10,Pakistan
214974,Mitchell Eric Claydon,"November 25, 1982, Fairfield, New South Wales, Australia",Left-hand bat,Right-arm medium-fast,6 ft 4 in,134,England
916939,Mitrakanth Yadav,"November 10, 1991",Right-hand bat,Slow left-arm orthodox,0,0,India
681055,Sarwar Khan,"February 10, 1985, Khairpur, Sind",Left-hand bat,Slow left-arm orthodox,0,4,Pakistan
390730,Manisankar Bhagyamani Murasingh,"January 1, 1993, Abhoynagar, Tripura",Left-hand bat,Right-arm medium,0,30,India
43685,Yasir Shah,"May 2, 1986, Swabi, North-West Frontier Province (now Khyber Pakhtunkhwa)",Right-hand bat,Legbreak googly,0,96,Pakistan
56029,Mohammad Mushfiqur Rahim,"June 9, 1987, Bogra",Right-hand bat,0,0,147,Bangladesh
501498,Nicholas Philip Winter,"June 19, 1993, Canberra",Left-hand bat,Left-arm medium,0,4,Australia
603410,Benjamin Reginald McDermott,"December 12, 1994, Brisbane",Right-hand bat,Right-arm medium,0,19,Australia
24943,Edgar Schiferli,"May 17, 1976",Right-hand bat,Right-arm medium-fast,0,7,Netherlands
25430,Neil Francis Ian McCallum,"November 22, 1977, Edinburgh, Scotland",Right-hand bat,0,0,13,Scotland
52449,Roy Ashworth Marshall,"April 1, 1965, St Joseph, Dominica",Right-hand bat,Slow left-arm orthodox,0,3,West Indies
605661,Ryan David Rickelton,"July 11, 1996, Johannesburg, Transvaal, South Africa",Left-hand bat,0,0,8,South Africa
52211,Dawnley Alister Joseph,"August 20, 1966, Stubbs, St Vincent",Right-hand bat,"Right-arm medium, Right-arm offbreak",0,2,West Indies
364306,Rickie-Lee Dougherty,"March 6, 1991, Ireland",0,0,0,6,Ireland
594303,Christopher John Marrow,"June 27, 1996",Right-hand bat,0,0,6,South Africa
35805,Yalaka Venugopal Rao,"February 26, 1982, Visakhapatnam, Andhra Pradesh",Right-hand bat,Right-arm offbreak,0,83,India
354441,Keith Hubert Douglas Barker,"October 21, 1986, Manchester, Lancashire",Left-hand bat,Left-arm medium,0,65,England
494847,Junaid Siddiqui,"March 25, 1985, Karachi, Sind, Pakistan",Right-hand bat,Legbreak,0,30,Canada
447452,Rajdeep Dilipbhai Darbar,"September 14, 1987, Gadhda, Gujarat",Right-hand bat,0,0,17,India
260128,David Alexander Burton,"August 23, 1985, Stockwell, London",Right-hand bat,Right-arm medium-fast,0,5,England
237502,Monir Hossain Khan,"January 27, 1986, Barisal",Right-hand bat,Slow left-arm orthodox,0,28,Bangladesh
414082,Dilanka Srimal Auwardt,"August 27, 1990, Kurunegala",Right-hand bat,Slow left-arm orthodox,0,5,Sri Lanka
52210,Kerry Clifford Bryan Jeremy,"February 6, 1980, Antigua",Right-hand bat,Right-arm fast-medium,0,2,West Indies
500267,Sebastian Edward Gotch,"July 12, 1993",Right-hand bat,Right-arm medium,0,9,Australia
388794,Michael Alan Pollard,"November 2, 1989, Wellington",Right-hand bat,0,0,67,New Zealand
1081525,Yash Kothari,"October 6, 1995, Bhilwara, Rajasthan",Right-hand bat,Legbreak googly,0,0,India
376102,Jaskaran Singh Buttar,"September 4, 1989, Mohali, Punjab",Right-hand bat,Right-arm medium,0,16,India
4498,Aiden Craig Blizzard,"June 27, 1984, Shepparton, Victoria",Left-hand bat,Left-arm medium,1.76 m,98,Australia
4504,Ahillen Rajakumaran Beadle,"August 29, 1986, Bahrain",Left-hand bat,Slow left-arm orthodox,0,3,Australia
1070228,Selva Hannadige Dilip Tharaka,"February 9, 1996, Ambalantota",Right-hand bat,Right-arm offbreak,5 ft 6 in,5,Sri Lanka
31028,Mohnish Dinesh Mishra,"February 9, 1984, Bhopal, Madhya Pradesh",Right-hand bat,Right-arm offbreak,0,48,India
848521,Torin Chamith Pitigala,"September 3, 1997, Matale",Left-hand bat,Right-arm medium,0,0,Sri Lanka
1048797,Adithya Ganesh,"October 9, 1991, Chennai, Tamil Nadu",Left-hand bat,0,0,0,India
820689,Shamar Kamal Springer,"November 26, 1997, St Michael, Barbados",Right-hand bat,Right-arm fast-medium,0,7,West Indies
629074,Balapuwaduge Kusal Gimhan Mendis,"February 2, 1995, Moratuwa",Right-hand bat,0,0,31,Sri Lanka
47630,Thami Lungisa Tsolekile,"October 9, 1980, Cape Town, Cape Province",Right-hand bat,Right-arm offbreak,0,80,South Africa
